file,ECAPA_cos,DNSMOS_p808,DNSMOS_sig,DNSMOS_bak,DNSMOS_ovr
F003_R1_E2_M2_AA.wav,0.45208147168159485,3.3245951334635415,3.2492623689812157,4.036536639766402,2.9332694069375136
F003_R1_E2_M2_AB.wav,0.3470231592655182,3.5997350215911865,3.53049690290231,4.100413798434894,3.247642372930845
F003_R1_E2_M2_AC.wav,0.3102594017982483,3.354311943054199,3.256746438196684,4.04568908695745,2.9550625620864253
F003_R1_E2_M2_AD.wav,0.357911616563797,3.4093101819356284,3.262550711486955,3.9893239004809096,2.9413662076211438
F003_R1_E2_M2_AE.wav,0.33073633909225464,3.2150120735168457,3.3678938089464863,3.9146784912899717,2.9978278811422068
F003_R1_E2_M2_AF.wav,0.3521159291267395,3.4574276208877563,3.168187645707359,4.059764708379472,2.8681766079965216
F003_R1_E2_M2_AG.wav,0.2781738042831421,3.495631456375122,3.345550022844112,4.127860764308674,3.0872830962758013
F003_R1_E2_M2_AH.wav,0.3554590046405792,3.196219523747762,3.4005674447835155,4.137434465232651,3.140173888287378
F003_R1_E2_M2_AI.wav,0.3258971571922302,3.6482860445976257,3.4460891443305037,4.105486087074731,3.1620810907034382
F003_R1_E2_M2_AJ.wav,0.4822244644165039,3.1082733869552612,3.607243798203159,4.209080707045376,3.386948148526507
F003_R1_E2_M2_AK.wav,0.4006623923778534,3.1544179916381836,3.1300511232957926,4.046889370325283,2.8459210149235967
F003_R1_E2_M2_AL.wav,0.3849281072616577,3.4660937786102295,3.2219740419284193,4.022223449372135,2.9249931417343475
F003_R1_E2_M2_AM.wav,0.3646394610404968,3.55980650583903,3.4146669446106634,4.083099519536127,3.1157808414068717
F003_R1_E2_M2_AN.wav,0.44753214716911316,3.343411842981974,3.3758242129160947,4.020141444196462,3.0689352021816845
F003_R1_E2_M2_AO.wav,0.4074098467826843,3.1195857524871826,3.148974592662973,4.03701412119831,2.857283726484615
F003_R1_E2_M2_AP.wav,0.4355289340019226,3.3944166898727417,3.5998408030777815,4.189134885628063,3.375334675147454
F003_R1_E2_M2_AQ.wav,0.351081907749176,3.303677797317505,3.2307796387801475,4.105678735129352,2.979735898613198
F003_R1_E2_M2_AR.wav,0.26788032054901123,3.1612842877705893,3.217878713268988,3.848590998770259,2.8323114317316365
F003_R1_E2_M2_AS.wav,0.45964789390563965,3.330145279566447,3.197896243099836,4.0611102199828,2.8886067106929176
F003_R1_E2_M2_AT.wav,0.34030407667160034,3.0989484786987305,3.2449231343606924,4.1308166760904905,2.9758634052722357
F003_R1_E2_M2_AU.wav,0.34621042013168335,3.5069323778152466,3.418387100725063,4.132400132531699,3.143749086184041
F003_R1_E2_M2_AV.wav,0.47146129608154297,3.1272061665852866,3.4175866141190254,4.165176488166353,3.171094504604977
F003_R1_E2_M2_AW.wav,0.36153972148895264,3.7275616782052174,3.5194974084181885,3.988471770549901,3.187076965446383
F003_R1_E2_M2_AX.wav,0.41098928451538086,3.6548577308654786,3.5401630161972846,4.074152155253454,3.2401913016408117
F003_R1_E2_M2_AY.wav,0.2679700255393982,3.3153579235076904,3.3602003391471262,4.00288302269322,3.0349312375012447
F003_R1_E2_M2_AZ.wav,0.43408259749412537,3.3161065578460693,3.4742435388313297,4.1275071170130655,3.211601780383666
F003_R1_E2_M2_BA.wav,0.4379799962043762,3.0795659678322926,3.184386503890294,4.0244135052751355,2.8511175129657493
F003_R1_E2_M2_BB.wav,0.4142455458641052,3.3766491413116455,3.323244609115221,4.066212864350378,3.0123706902787073
F003_R1_E2_M2_BC.wav,0.45087653398513794,3.3086421489715576,3.3515015265574446,4.052178862406835,3.0339028240751835
