file,ECAPA_cos,DNSMOS_p808,DNSMOS_sig,DNSMOS_bak,DNSMOS_ovr
F001_R1_E2_M2_AA.wav,0.4511752128601074,3.4290847778320312,3.1999613260749,3.9330570542811003,2.8155601274421804
F001_R1_E2_M2_AB.wav,0.5335163474082947,3.013715624809265,3.3795086414183295,4.0370994779506555,3.0953070256870148
F001_R1_E2_M2_AC.wav,0.3661773204803467,3.2118401527404785,3.1618384473238557,4.090687483059818,2.883854203614355
F001_R1_E2_M2_AD.wav,0.5567278861999512,3.060887893040975,2.8535209859309645,3.952782626086361,2.4898508186348316
F001_R1_E2_M2_AE.wav,0.40934473276138306,3.183547019958496,3.3949592500915626,4.025517573040002,3.0681638224784344
F001_R1_E2_M2_AF.wav,0.5196292400360107,3.145004391670227,3.1561911012398154,4.045210253864668,2.8500415514156954
F001_R1_E2_M2_AG.wav,0.5388374924659729,3.2471683025360107,3.198106100331735,4.033147190108818,2.902965024401522
F001_R1_E2_M2_AH.wav,0.4182223379611969,3.166193882624308,3.340724284124961,4.154131198289979,3.0749335765405914
F001_R1_E2_M2_AI.wav,0.3800157308578491,3.4667047262191772,3.463319406217364,4.169570567680296,3.1874713667622383
F001_R1_E2_M2_AJ.wav,0.4957117438316345,3.169178009033203,3.2739435321858443,4.153631047264789,3.00973284327194
F001_R1_E2_M2_AK.wav,0.3212611675262451,3.15012264251709,3.181177119113394,4.093289134376873,2.9206464161111176
F001_R1_E2_M2_AL.wav,0.39213132858276367,3.2860848108927407,2.664550159706651,3.9731994358617033,2.3433092179787387
F001_R1_E2_M2_AM.wav,0.5124809145927429,3.5139262676239014,3.139714008194779,4.038833510581457,2.8376161252284398
F001_R1_E2_M2_AN.wav,0.43497273325920105,3.1961377461751304,3.3105457664707942,3.998391951588103,2.9749026975468986
F001_R1_E2_M2_AO.wav,0.5428932905197144,2.835035800933838,2.6655452588041286,3.8038662355231745,2.293148083499248
F001_R1_E2_M2_AP.wav,0.5754833817481995,3.3611645698547363,3.690129809232727,4.240310358478269,3.4954521621832906
F001_R1_E2_M2_AQ.wav,0.5425469279289246,2.9328111580439975,3.296959211813303,4.116524818138472,3.01005749183208
F001_R1_E2_M2_AR.wav,0.59402996301651,3.0039947032928467,3.187668227298456,3.9914195673008828,2.866386239354444
F001_R1_E2_M2_AS.wav,0.440913587808609,3.026034673055013,3.000641250931943,3.941421669665713,2.6153436345902943
F001_R1_E2_M2_AT.wav,0.5479230284690857,2.8571524620056152,2.9198895676816754,4.049836867366131,2.583123404220675
F001_R1_E2_M2_AU.wav,0.41711145639419556,3.002647876739502,3.154486010899676,4.0924932941231145,2.8929648486391675
F001_R1_E2_M2_AV.wav,0.48583582043647766,3.453302184740702,3.3964618663961943,4.1697092455347144,3.1500274346420283
F001_R1_E2_M2_AW.wav,0.5303356647491455,3.6239864826202393,3.19523582982204,4.016351442314999,2.8598794774235357
F001_R1_E2_M2_AX.wav,0.5786927938461304,3.500244458516439,3.3010774329075416,4.015716018907132,2.9623190620859314
F001_R1_E2_M2_AY.wav,0.5586400628089905,2.9980924129486084,3.1970074301653777,4.094777793088255,2.904378664201509
F001_R1_E2_M2_AZ.wav,0.5135551691055298,3.260504364967346,3.5607995056944213,4.181012864130901,3.333561783716577
F001_R1_E2_M2_BA.wav,0.5123875141143799,3.1712091990879605,3.1571926382212796,4.003581240412066,2.8101195997980772
F001_R1_E2_M2_BB.wav,0.5947539806365967,3.2046799659729004,3.5486926619271517,4.118849767389569,3.2633678385815563
F001_R1_E2_M2_BC.wav,0.4938817322254181,3.2729859352111816,3.216912580391113,4.036739486001137,2.9217055577261455
F001_R1_E2_M2_BD.wav,0.59007728099823,3.384857177734375,3.3502324788920372,4.101922174393305,3.048583138038019
F001_R1_E2_M2_BE.wav,0.6534216403961182,3.345428500856672,3.3059435945011666,4.119372412939219,3.0140221795702096
F001_R1_E2_M2_BF.wav,0.4101428985595703,3.506195443017142,3.495198236401881,4.177697388264025,3.25808124806203
F001_R1_E2_M2_BG.wav,0.45424431562423706,3.143141269683838,3.2747803792715953,3.9985740868254536,2.94501087559296
F001_R1_E2_M2_BH.wav,0.4760669469833374,2.8898629744847617,3.0293095212969963,4.027435841133143,2.712248653566098
F001_R1_E2_M2_BI.wav,0.6087970733642578,3.409564358847482,3.3958736791774364,4.04903482938202,3.0423863992563303
F001_R1_E2_M2_BJ.wav,0.49681419134140015,3.2177511964525496,3.153273058718191,4.07551172019294,2.8459594882709967
F001_R1_E2_M2_BK.wav,0.529042661190033,3.214147686958313,3.2382080064920107,4.001118083399082,2.9041238043652795
F001_R1_E2_M2_BL.wav,0.541700541973114,3.3940799236297607,3.3862851620690995,4.137608914487056,3.116650977350078
F001_R1_E2_M2_BM.wav,0.39530014991760254,3.5395336151123047,3.547672301225156,4.197956045277618,3.3238730398547105
F001_R1_E2_M2_BN.wav,0.4741117060184479,3.075838486353556,2.5365920047987793,3.950215818383748,2.164562440420115
F001_R1_E2_M2_BO.wav,0.5375763177871704,3.0814496278762817,3.313608401379362,4.020184810826896,2.959079061479268
F001_R1_E2_M2_BP.wav,0.49542850255966187,2.790212035179138,3.3256473721261273,3.97616168153087,2.9736996065847197
F001_R1_E2_M2_BQ.wav,0.48740154504776,3.1056931018829346,3.061236458434969,3.9738772182891173,2.649401226745153
F001_R1_E2_M2_BR.wav,0.4556146562099457,2.861510674158732,3.2501640997874204,4.011789203390095,2.927557253981467
F001_R1_E2_M2_BS.wav,0.4536268413066864,3.1857783794403076,3.1826272498489736,3.880199825125268,2.78766991666182
F001_R1_E2_M2_BT.wav,0.476349800825119,3.1645311287471225,3.3348282134063223,4.1420644716923425,3.0660779804338882
F001_R1_E2_M2_BU.wav,0.5179257392883301,3.3488595485687256,3.3384067788655907,4.114443361454759,3.0611768342206567
F001_R1_E2_M2_BV.wav,0.425320565700531,3.384521484375,3.3912375408411575,4.05157625886546,3.073698945757672
F001_R1_E2_M2_BW.wav,0.42294782400131226,3.054781913757324,3.2339056929821175,3.9356815003692196,2.903257255344542
F001_R1_E2_M2_BX.wav,0.7080175876617432,3.1855149269104004,3.536517330197393,4.113785751507907,3.2380095766652843
F002_R1_E2_M2_AA.wav,0.5845145583152771,3.5056700706481934,3.199628265730903,4.044763345648856,2.9105893414836084
F002_R1_E2_M2_AB.wav,0.6271308660507202,3.7757866382598877,3.3595492540158984,4.14001148792666,3.086190872270424
F002_R1_E2_M2_AC.wav,0.5920573472976685,3.2172162532806396,3.0579611173346826,4.053539924202863,2.741566944152244
F002_R1_E2_M2_AD.wav,0.5979385375976562,3.3364899158477783,2.74344201205991,3.857506390041591,2.408360227730572
F002_R1_E2_M2_AE.wav,0.6547852754592896,3.421263058980306,3.4709544418526153,4.113036015511322,3.187855504031249
F002_R1_E2_M2_AF.wav,0.6194989681243896,3.6659719944000244,3.2428324127887165,4.115594107258333,2.958716344399073
F002_R1_E2_M2_AG.wav,0.5907514095306396,3.39654803276062,2.8287191302903634,3.961195199151751,2.504259405853022
F002_R1_E2_M2_AH.wav,0.5679212212562561,3.3180992603302,3.210970197273088,4.092150003446525,2.930027157379344
F002_R1_E2_M2_AI.wav,0.63371741771698,3.492290655771891,3.224987609977415,3.9469578880077223,2.906766044093164
F002_R1_E2_M2_AJ.wav,0.5929766893386841,3.431687048503331,3.5284246680042735,4.162490237438147,3.2716475781588796
F002_R1_E2_M2_AK.wav,0.6521755456924438,3.583188533782959,3.6233458608609417,4.217274684912514,3.3878148073163996
F002_R1_E2_M2_AL.wav,0.6824086308479309,3.110327363014221,3.1737699275835585,3.925583537281903,2.8032657189968457
F002_R1_E2_M2_AM.wav,0.6024170517921448,3.5302557945251465,3.4285418737772875,4.074557300436859,3.141805321080671
F002_R1_E2_M2_AN.wav,0.6330876350402832,3.425294041633606,3.4621094923052533,4.066052533656061,3.1495135511448327
F002_R1_E2_M2_AO.wav,0.6627862453460693,3.2791015080043246,3.0324858147566593,4.089850317662745,2.795524982947627
F002_R1_E2_M2_AP.wav,0.6756620407104492,3.718576192855835,3.687135682632212,4.205968171005695,3.457927540512387
F002_R1_E2_M2_AQ.wav,0.5874017477035522,2.992038215909685,2.895217061033662,4.08240857329059,2.6223833112168755
F002_R1_E2_M2_AR.wav,0.6595757007598877,3.4118616580963135,3.213565411744017,3.988107151172967,2.869054867898876
F002_R1_E2_M2_AS.wav,0.5773168206214905,3.1477071046829224,3.196544845889182,4.097509119897788,2.880218746803777
F002_R1_E2_M2_AT.wav,0.6451461911201477,3.326566457748413,3.0524680447977675,4.081378033012445,2.7651790693209564
F002_R1_E2_M2_AU.wav,0.5805402398109436,3.4301490783691406,3.0552912126056198,4.010661562885842,2.7075867145677863
F002_R1_E2_M2_AV.wav,0.6435012817382812,3.2309165954589845,3.4734089725665926,4.200818969520662,3.237105188147967
F002_R1_E2_M2_AW.wav,0.6037123799324036,3.3887953758239746,3.0578812826300092,3.852561532261967,2.674734711162063
F002_R1_E2_M2_AX.wav,0.6732912659645081,3.317521810531616,3.236932339761644,3.9121160895997473,2.8531855029891635
F002_R1_E2_M2_AY.wav,0.5017156600952148,3.2706525325775146,3.247311333177877,4.039244592056553,2.927188873142316
F002_R1_E2_M2_AZ.wav,0.6171858310699463,3.248969793319702,3.2682207854752505,4.118352407089674,2.9648505017462217
F002_R1_E2_M2_BA.wav,0.587806224822998,2.891396999359131,3.202959265535433,4.032340155813211,2.8811281780832956
F002_R1_E2_M2_BB.wav,0.5878223180770874,3.1424034039179483,3.28071028523503,4.050633415280836,2.9891546628021293
F002_R1_E2_M2_BC.wav,0.5534129738807678,3.2995994091033936,3.210016118365643,3.948616537697127,2.8546755068019323
F002_R1_E2_M2_BD.wav,0.6584829092025757,3.2280147075653076,3.5459968205497825,4.16238034878386,3.2927853027188214
F002_R1_E2_M2_BE.wav,0.7084527015686035,2.940432105745588,3.077367859291534,3.921580555329263,2.6910190582841844
F002_R1_E2_M2_BF.wav,0.7026221752166748,3.306419610977173,3.468123357708001,4.097215602295918,3.16366698339145
F002_R1_E2_M2_BG.wav,0.6368205547332764,3.647700071334839,3.2780669148690516,3.9184020241878788,2.8862008772942587
F002_R1_E2_M2_BH.wav,0.6287291049957275,2.959165334701538,2.896496612060735,4.069087321364266,2.6198815623738723
F002_R1_E2_M2_BI.wav,0.7720894813537598,3.198859657560076,3.357308989817311,4.056543932035266,3.021867353737865
F002_R1_E2_M2_BJ.wav,0.48236164450645447,3.267515540122986,3.3968368146019263,4.122691712418269,3.123561405682383
F002_R1_E2_M2_BK.wav,0.6997361779212952,3.715219020843506,3.4563495159985855,4.0084622369332,3.1046959494421746
F002_R1_E2_M2_BL.wav,0.6083852052688599,3.5850725173950195,3.4033932014885244,4.164746071739599,3.1698561667710687
F002_R1_E2_M2_BM.wav,0.619826078414917,3.1246731281280518,3.4808974698961515,4.1710882595473375,3.2323209553398065
F002_R1_E2_M2_BN.wav,0.5594347715377808,3.114039182662964,2.9939548843102326,4.033355576793593,2.7081094380889423
F002_R1_E2_M2_BO.wav,0.4978003203868866,3.246793508529663,3.3215635455840755,3.8708886432467384,2.8916186484645645
F002_R1_E2_M2_BP.wav,0.6982496976852417,3.050091709409441,3.203495117405311,4.0627191390297765,2.885616802364914
F002_R1_E2_M2_BQ.wav,0.4583550989627838,3.3014732201894126,3.130299172346588,3.9148525573245743,2.7517555908597626
F002_R1_E2_M2_BR.wav,0.569751501083374,3.357165609087263,3.44345850592122,4.166789949335715,3.181663252823008
F002_R1_E2_M2_BS.wav,0.5895333290100098,3.2208406925201416,3.07263560843353,3.8874732659200912,2.65609922543512
F002_R1_E2_M2_BT.wav,0.4691341817378998,2.98022997379303,3.197439475379054,3.9769567641434556,2.8588079276197687
F002_R1_E2_M2_BU.wav,0.6129420399665833,3.1977296272913613,3.115879666033365,4.036017890485419,2.8213420171764696
F002_R1_E2_M2_BV.wav,0.4046097993850708,3.108750377382551,3.3227303236714305,4.042376444120139,2.989695659186528
F002_R1_E2_M2_BW.wav,0.6275659799575806,3.219392776489258,3.4230318181545516,4.162273906286506,3.165313600492193
F002_R1_E2_M2_BX.wav,0.6923112869262695,3.103489637374878,3.2609726340990224,4.1003384640833165,2.985578677630157
F003_R1_E2_M2_AA.wav,0.443291574716568,3.288647492726644,3.409234026351293,4.152173306003099,3.1184315118587356
F003_R1_E2_M2_AB.wav,0.3326824903488159,3.625307242075602,3.36621019519313,3.9212105557246235,2.969655896176834
