file,MCD,XvecCos,ECAPACos,WER,logF0_RMSE,Deg_MCD,Deg_XvecCos,Deg_ECAPACos,Deg_WER,Deg_logF0_RMSE
F002_R1_E2_M2_AD.wav,16.378974753050073,0.9261314868927002,0.4436701834201813,1.0,0.22256084480001523,0.15213516475674727,0.9502592086791992,0.7055756449699402,1.0,0.0016332713864142473
F002_R1_E2_M2_AE.wav,15.372701085174608,0.926558792591095,0.38693365454673767,3.0,0.20853173396717103,0.0983452989008551,0.9399218559265137,0.6035159826278687,0.0,1.3213427392157093e-05
F002_R1_E2_M2_AF.wav,13.99911469903025,0.9217383861541748,0.4442847967147827,2.0,0.20598332961373744,0.20661615979849815,0.9547830820083618,0.7207950353622437,0.0,0.007329097048094296
F002_R1_E2_M2_AG.wav,21.562835372511255,0.9154877662658691,0.45016515254974365,1.0,0.2828745385618387,0.8774737385111961,0.9268583655357361,0.650867223739624,1.0,0.00010646717228662462
F002_R1_E2_M2_AH.wav,18.12953863129393,0.9275195598602295,0.5240292549133301,1.0,0.19328291305122683,0.29652792994926314,0.9500888586044312,0.6229726076126099,1.0,0.0010342015255146773
F002_R1_E2_M2_AI.wav,16.613594646642824,0.9259965419769287,0.5483260154724121,1.0,0.1325958981323949,0.2660664382414302,0.947738528251648,0.6858540773391724,1.0,0.00037156581814561644
F002_R1_E2_M2_AJ.wav,18.946117011564326,0.9191685914993286,0.5030293464660645,0.0,0.25908332307204196,0.04376758009083755,0.9525178670883179,0.6812320947647095,0.0,0.002866853721002515
F002_R1_E2_M2_AK.wav,14.653611874151732,0.9292796850204468,0.4510815143585205,1.0,0.25230459407328,0.4912844717383936,0.9493684768676758,0.6436161398887634,0.0,0.10988391329059047
F002_R1_E2_M2_AL.wav,13.59577934804194,0.929790735244751,0.4860537350177765,0.0,0.17134767859865957,0.12172947078881446,0.9571743011474609,0.7716692686080933,0.0,0.0004628368268767898
F002_R1_E2_M2_AM.wav,18.835448247112865,0.9303547739982605,0.5700844526290894,1.0,0.3982633280874636,1.4660113679390245,0.9344696998596191,0.7007755041122437,1.0,0.010889527473865958
F002_R1_E2_M2_AN.wav,15.685771989182768,0.9368525743484497,0.5364205241203308,0.0,0.1097007504884872,0.2121572217553963,0.9489526748657227,0.6173903346061707,0.0,0.0022634356761842803
F002_R1_E2_M2_AO.wav,17.891260854935055,0.9106047749519348,0.49560683965682983,1.0,0.24503151331860445,0.1487506984239525,0.9435034990310669,0.6813192963600159,2.0,0.0007637311165503392
F002_R1_E2_M2_AP.wav,20.188809488146937,0.9283327460289001,0.589916467666626,0.0,0.19372800961051212,0.17803896865557747,0.9472757577896118,0.6561633348464966,0.0,0.00040391884414930104
F002_R1_E2_M2_AQ.wav,14.357487046138427,0.9111312627792358,0.46510857343673706,1.0,0.24635068689531772,0.5150938377349332,0.9372833967208862,0.5984413623809814,1.0,0.00025783425231192355
F002_R1_E2_M2_AR.wav,13.768264401821952,0.9228552579879761,0.5538647174835205,1.0,0.10832062279545866,0.6715849523321963,0.9403530359268188,0.6217563152313232,1.0,8.9078154563152e-05
F002_R1_E2_M2_AS.wav,16.413948209917717,0.9168826341629028,0.4181365966796875,1.0,0.15246955751416919,0.42050879797089163,0.940875768661499,0.6024751663208008,0.0,0.0008850357336426994
F002_R1_E2_M2_AT.wav,14.495375000640317,0.9239134788513184,0.4112914204597473,0.0,0.10137275473458401,0.09217678105565101,0.9536787271499634,0.6132279634475708,0.0,0.12323980157479283
F002_R1_E2_M2_AU.wav,18.633006687099773,0.9323912262916565,0.4516395628452301,1.0,0.15106313262460694,0.2276379661095626,0.9611517190933228,0.6359037160873413,1.0,6.898100110071259e-05
F002_R1_E2_M2_AV.wav,19.664451498612895,0.9352058172225952,0.5026799440383911,1.0,0.2977563399011794,0.40498262749790326,0.9527272582054138,0.7128307819366455,1.0,0.07679569936577642
F002_R1_E2_M2_AW.wav,15.431557376861283,0.9322829842567444,0.5454477667808533,1.0,0.17486553818053935,0.4749348670385687,0.9486068487167358,0.6382325291633606,1.0,0.004308583855569579
F002_R1_E2_M2_AX.wav,15.357385056736957,0.9489442110061646,0.5450828075408936,0.3333333333333333,0.1577715501233684,0.4918412117974835,0.9585849046707153,0.631709098815918,0.3333333333333333,0.0005692664357325122
F002_R1_E2_M2_AY.wav,14.904931035710652,0.9293911457061768,0.5623081922531128,1.0,0.21073202953911513,1.1185918431270776,0.9394737482070923,0.6684483289718628,1.0,0.0008597303837349089
F002_R1_E2_M2_AZ.wav,14.764667964235061,0.9267054200172424,0.5594637989997864,1.0,0.16813344750142042,0.13341120850408955,0.954911470413208,0.7728893756866455,1.0,0.00010601105653081527
